Time,Setpoint,Speed,Control,Load
0.451,0,-0.00112377,0.0102001,0
0.452,0,-0.00110421,0.0100055,0
0.453,0,-0.00108467,0.00981124,0
0.454,0,-0.00106516,0.00961722,0
0.455,0,-0.00104569,0.0094235,0
0.456,0,-0.00102625,0.00923011,0
0.457,0,-0.00100685,0.00903709,0
0.458,0,-0.000987485,0.00884446,0
0.459,0,-0.000968169,0.00865225,0
0.46,0,-0.000948899,0.0084605,0
0.461,0,-0.000929681,0.00826923,0
0.462,0,-0.000910515,0.00807847,0
0.463,0,-0.000891405,0.00788826,0
0.464,0,-0.000872353,0.00769861,0
0.465,0,-0.000853363,0.00750955,0
0.466,0,-0.000834438,0.00732112,0
0.467,0,-0.000815579,0.00713334,0
0.468,0,-0.00079679,0.00694624,0
0.469,0,-0.000778073,0.00675984,0
0.47,0,-0.00075943,0.00657417,0
0.471,0,-0.000740865,0.00638925,0
0.472,0,-0.000722379,0.00620511,0
0.473,0,-0.000703976,0.00602177,0
0.474,0,-0.000685657,0.00583927,0
0.475,0,-0.000667426,0.00565761,0
0.476,0,-0.000649283,0.00547683,0
0.477,0,-0.000631232,0.00529695,0
0.478,0,-0.000613275,0.00511798,0
0.479,0,-0.000595414,0.00493996,0
0.48,0,-0.000577651,0.00476291,0
0.481,0,-0.000559988,0.00458683,0
0.482,0,-0.000542428,0.00441177,0
0.483,0,-0.000524972,0.00423773,0
0.484,0,-0.000507622,0.00406475,0
0.485,0,-0.000490381,0.00389282,0
0.486,0,-0.000473251,0.00372199,0
0.487,0,-0.000456232,0.00355226,0
0.488,0,-0.000439328,0.00338365,0
0.489,0,-0.00042254,0.00321619,0
0.49,0,-0.000405869,0.00304989,0
0.491,0,-0.000389318,0.00288476,0
0.492,0,-0.000372887,0.00272083,0
0.493,0,-0.00035658,0.00255811,0
0.494,0,-0.000340396,0.00239662,0
0.495,0,-0.000324339,0.00223637,0
0.496,0,-0.000308409,0.00207738,0
0.497,0,-0.000292609,0.00191967,0
0.498,0,-0.000276938,0.00176324,0
0.499,0,-0.0002614,0.00160812,0
0.5,0,-0.000245994,0.00145431,0
0.501,0,-0.000230723,0.00130184,0
0.502,0,-0.000215589,0.00115071,0
0.503,0,-0.000200591,0.00100093,0
0.504,0,-0.000185731,0.000852526,0
0.505,0,-0.000171012,0.000705502,0
0.506,0,-0.000156433,0.00055987,0
0.507,0,-0.000141995,0.000415643,0
0.508,0,-0.000127701,0.000272831,0
0.509,0,-0.000113551,0.000131445,0
0.51,0,-9.95453e-05,-8.50452e-06,0
0.511,0,-8.5686e-05,-0.000147008,0
0.512,0,-7.19735e-05,-0.000284057,0
0.513,0,-5.84088e-05,-0.00041964,0
0.514,0,-4.49929e-05,-0.00055375,0
0.515,0,-3.17264e-05,-0.000686379,0
0.516,0,-1.86102e-05,-0.000817517,0
0.517,0,-5.64505e-06,-0.000947157,0
0.518,0,7.1683e-06,-0.00107529,0
0.519,0,1.98292e-05,-0.00120191,0
0.52,0,3.23369e-05,-0.00132702,0
0.521,0,4.46909e-05,-0.0014506,0
0.522,0,5.68905e-05,-0.00157264,0
0.523,0,6.89352e-05,-0.00169315,0
0.524,0,8.08245e-05,-0.00181212,0
0.525,0,9.25579e-05,-0.00192954,0
0.526,0,0.000104135,-0.00204541,0
0.527,0,0.000115555,-0.00215972,0
0.528,0,0.000126818,-0.00227247,0
0.529,0,0.000137924,-0.00238365,0
0.53,0,0.000148871,-0.00249327,0
0.531,0,0.00015966,-0.00260131,0
0.532,0,0.000170291,-0.00270779,0
0.533,0,0.000180764,-0.00281268,0
0.534,0,0.000191077,-0.002916,0
0.535,0,0.000201231,-0.00301773,0
0.536,0,0.000211226,-0.00311789,0
0.537,0,0.000221062,-0.00321646,0
0.538,0,0.000230739,-0.00331344,0
0.539,0,0.000240256,-0.00340884,0
0.54,0,0.000249613,-0.00350266,0
0.541,0,0.000258811,-0.00359489,0
0.542,0,0.000267849,-0.00368553,0
0.543,0,0.000276728,-0.00377459,0
0.544,0,0.000285448,-0.00386206,0
0.545,0,0.000294009,-0.00394795,0
0.546,0,0.00030241,-0.00403226,0
0.547,0,0.000310653,-0.00411499,0
0.548,0,0.000318737,-0.00419613,0
0.549,0,0.000326662,-0.0042757,0
0.55,0,0.000334429,-0.0043537,0
0.551,0,0.000342038,-0.00443012,0
0.552,0,0.00034949,-0.00450498,0
0.553,0,0.000356784,-0.00457826,0
0.554,0,0.000363921,-0.00464999,0
0.555,0,0.000370902,-0.00472015,0
0.556,0,0.000377726,-0.00478876,0
0.557,0,0.000384394,-0.00485582,0
0.558,0,0.000390907,-0.00492133,0
0.559,0,0.000397265,-0.0049853,0
0.56,0,0.000403469,-0.00504773,0
0.561,0,0.000409519,-0.00510862,0
