Time,Setpoint,Speed,Control,Load
8.425,10,9.68121,6.79523,0
8.426,10,9.68124,6.79525,0
8.427,10,9.68127,6.79527,0
8.428,10,9.6813,6.79528,0
8.429,10,9.68133,6.7953,0
8.43,10,9.68136,6.79532,0
8.431,10,9.68139,6.79534,0
8.432,10,9.68142,6.79536,0
8.433,10,9.68145,6.79538,0
8.434,10,9.68148,6.7954,0
8.435,10,9.68151,6.79542,0
8.436,10,9.68154,6.79544,0
8.437,10,9.68157,6.79546,0
8.438,10,9.6816,6.79548,0
8.439,10,9.68163,6.7955,0
8.44,10,9.68166,6.79552,0
8.441,10,9.68169,6.79553,0
8.442,10,9.68172,6.79555,0
8.443,10,9.68175,6.79557,0
8.444,10,9.68178,6.79559,0
8.445,10,9.68181,6.79561,0
8.446,10,9.68184,6.79563,0
8.447,10,9.68187,6.79565,0
8.448,10,9.6819,6.79567,0
8.449,10,9.68193,6.79569,0
8.45,10,9.68196,6.79571,0
8.451,10,9.68199,6.79573,0
8.452,10,9.68202,6.79575,0
8.453,10,9.68205,6.79576,0
8.454,10,9.68208,6.79578,0
8.455,10,9.68211,6.7958,0
8.456,10,9.68214,6.79582,0
8.457,10,9.68217,6.79584,0
8.458,10,9.6822,6.79586,0
8.459,10,9.68223,6.79588,0
8.46,10,9.68226,6.7959,0
8.461,10,9.68229,6.79592,0
8.462,10,9.68232,6.79594,0
8.463,10,9.68235,6.79596,0
8.464,10,9.68238,6.79598,0
8.465,10,9.68241,6.796,0
8.466,10,9.68244,6.79601,0
8.467,10,9.68247,6.79603,0
8.468,10,9.6825,6.79605,0
8.469,10,9.68253,6.79607,0
8.47,10,9.68256,6.79609,0
8.471,10,9.68259,6.79611,0
8.472,10,9.68262,6.79613,0
8.473,10,9.68265,6.79615,0
8.474,10,9.68267,6.79617,0
8.475,10,9.6827,6.79619,0
8.476,10,9.68273,6.79621,0
8.477,10,9.68276,6.79623,0
8.478,10,9.68279,6.79624,0
8.479,10,9.68282,6.79626,0
8.48,10,9.68285,6.79628,0
8.481,10,9.68288,6.7963,0
8.482,10,9.68291,6.79632,0
8.483,10,9.68294,6.79634,0
8.484,10,9.68297,6.79636,0
8.485,10,9.683,6.79638,0
8.486,10,9.68303,6.7964,0
8.487,10,9.68306,6.79642,0
8.488,10,9.68309,6.79644,0
8.489,10,9.68312,6.79645,0
8.49,10,9.68315,6.79647,0
8.491,10,9.68318,6.79649,0
8.492,10,9.68321,6.79651,0
8.493,10,9.68324,6.79653,0
8.494,10,9.68327,6.79655,0
8.495,10,9.6833,6.79657,0
8.496,10,9.68333,6.79659,0
8.497,10,9.68336,6.79661,0
8.498,10,9.68339,6.79663,0
8.499,10,9.68342,6.79665,0
8.5,10,9.68345,6.79666,0
8.501,10,9.68348,6.79668,0
8.502,10,9.68351,6.7967,0
8.503,10,9.68354,6.79672,0
8.504,10,9.68357,6.79674,0
8.505,10,9.6836,6.79676,0
8.506,10,9.68363,6.79678,0
8.507,10,9.68366,6.7968,0
8.508,10,9.68369,6.79682,0
8.509,10,9.68372,6.79684,0
8.51,10,9.68375,6.79686,0
8.511,10,9.68378,6.79688,0
8.512,10,9.68381,6.79689,0
8.513,10,9.68384,6.79691,0
8.514,10,9.68387,6.79693,0
8.515,10,9.6839,6.79695,0
8.516,10,9.68392,6.79697,0
8.517,10,9.68395,6.79699,0
8.518,10,9.68398,6.79701,0
8.519,10,9.68401,6.79703,0
8.52,10,9.68404,6.79705,0
8.521,10,9.68407,6.79707,0
8.522,10,9.6841,6.79708,0
8.523,10,9.68413,6.7971,0
8.524,10,9.68416,6.79712,0
8.525,10,9.68419,6.79714,0
8.526,10,9.68422,6.79716,0
8.527,10,9.68425,6.79718,0
8.528,10,9.68428,6.7972,0
8.529,10,9.68431,6.79722,0
8.53,10,9.68434,6.79724,0
8.531,10,9.68437,6.79726,0
8.532,10,9.6844,6.79728,0
8.533,10,9.68443,6.79729,0
8.534,10,9.68446,6.79731,0
8.535,10,9.68449,6.79733,0
8.536,10,9.68452,6.79735,0
8.537,10,9.68455,6.79737,0
8.538,10,9.68458,6.79739,0
8.539,10,9.68461,6.79741,0
8.54,10,9.68464,6.79743,0
8.541,10,9.68467,6.79745,0
8.542,10,9.6847,6.79747,0
8.543,10,9.68473,6.79748,0
8.544,10,9.68476,6.7975,0
8.545,10,9.68478,6.79752,0
8.546,10,9.68481,6.79754,0
8.547,10,9.68484,6.79756,0
8.548,10,9.68487,6.79758,0
8.549,10,9.6849,6.7976,0
8.55,10,9.68493,6.79762,0
8.551,10,9.68496,6.79764,0
8.552,10,9.68499,6.79766,0
8.553,10,9.68502,6.79768,0
8.554,10,9.68505,6.79769,0
8.555,10,9.68508,6.79771,0
8.556,10,9.68511,6.79773,0
8.557,10,9.68514,6.79775,0
8.558,10,9.68517,6.79777,0
8.559,10,9.6852,6.79779,0
8.56,10,9.68523,6.79781,0
8.561,10,9.68526,6.79783,0
8.562,10,9.68529,6.79785,0
8.563,10,9.68532,6.79787,0
8.564,10,9.68535,6.79788,0
8.565,10,9.68538,6.7979,0
8.566,10,9.68541,6.79792,0
8.567,10,9.68544,6.79794,0
8.568,10,9.68547,6.79796,0
8.569,10,9.6855,6.79798,0
8.57,10,9.68552,6.798,0
8.571,10,9.68555,6.79802,0
8.572,10,9.68558,6.79804,0
8.573,10,9.68561,6.79806,0
8.574,10,9.68564,6.79807,0
8.575,10,9.68567,6.79809,0
8.576,10,9.6857,6.79811,0
8.577,10,9.68573,6.79813,0
8.578,10,9.68576,6.79815,0
8.579,10,9.68579,6.79817,0
8.58,10,9.68582,6.79819,0
8.581,10,9.68585,6.79821,0
8.582,10,9.68588,6.79823,0
8.583,10,9.68591,6.79824,0
8.584,10,9.68594,6.79826,0
8.585,10,9.68597,6.79828,0
8.586,10,9.686,6.7983,0
8.587,10,9.68603,6.79832,0
8.588,10,9.68606,6.79834,0
8.589,10,9.68609,6.79836,0
8.59,10,9.68612,6.79838,0
8.591,10,9.68614,6.7984,0
8.592,10,9.68617,6.79842,0
8.593,10,9.6862,6.79843,0
8.594,10,9.68623,6.79845,0
8.595,10,9.68626,6.79847,0
8.596,10,9.68629,6.79849,0
8.597,10,9.68632,6.79851,0
8.598,10,9.68635,6.79853,0
8.599,10,9.68638,6.79855,0
8.6,10,9.68641,6.79857,0
8.601,10,9.68644,6.79859,0
8.602,10,9.68647,6.7986,0
8.603,10,9.6865,6.79862,0
8.604,10,9.68653,6.79864,0
8.605,10,9.68656,6.79866,0
8.606,10,9.68659,6.79868,0
8.607,10,9.68662,6.7987,0
8.608,10,9.68665,6.79872,0
8.609,10,9.68667,6.79874,0
8.61,10,9.6867,6.79876,0
8.611,10,9.68673,6.79877,0
8.612,10,9.68676,6.79879,0
8.613,10,9.68679,6.79881,0
8.614,10,9.68682,6.79883,0
8.615,10,9.68685,6.79885,0
8.616,10,9.68688,6.79887,0
8.617,10,9.68691,6.79889,0
8.618,10,9.68694,6.79891,0
8.619,10,9.68697,6.79893,0
8.62,10,9.687,6.79894,0
8.621,10,9.68703,6.79896,0
8.622,10,9.68706,6.79898,0
8.623,10,9.68709,6.799,0
8.624,10,9.68712,6.79902,0
8.625,10,9.68715,6.79904,0
8.626,10,9.68718,6.79906,0
8.627,10,9.6872,6.79908,0
8.628,10,9.68723,6.7991,0
8.629,10,9.68726,6.79911,0
8.63,10,9.68729,6.79913,0
8.631,10,9.68732,6.79915,0
8.632,10,9.68735,6.79917,0
8.633,10,9.68738,6.79919,0
8.634,10,9.68741,6.79921,0
8.635,10,9.68744,6.79923,0
8.636,10,9.68747,6.79925,0
8.637,10,9.6875,6.79927,0
8.638,10,9.68753,6.79928,0
8.639,10,9.68756,6.7993,0
8.64,10,9.68759,6.79932,0
8.641,10,9.68762,6.79934,0
8.642,10,9.68765,6.79936,0
8.643,10,9.68767,6.79938,0
8.644,10,9.6877,6.7994,0
8.645,10,9.68773,6.79942,0
8.646,10,9.68776,6.79944,0
8.647,10,9.68779,6.79945,0
8.648,10,9.68782,6.79947,0
8.649,10,9.68785,6.79949,0
8.65,10,9.68788,6.79951,0
8.651,10,9.68791,6.79953,0
8.652,10,9.68794,6.79955,0
8.653,10,9.68797,6.79957,0
8.654,10,9.688,6.79959,0
8.655,10,9.68803,6.79961,0
8.656,10,9.68806,6.79962,0
8.657,10,9.68809,6.79964,0
8.658,10,9.68811,6.79966,0
8.659,10,9.68814,6.79968,0
8.66,10,9.68817,6.7997,0
8.661,10,9.6882,6.79972,0
8.662,10,9.68823,6.79974,0
8.663,10,9.68826,6.79976,0
8.664,10,9.68829,6.79977,0
8.665,10,9.68832,6.79979,0
8.666,10,9.68835,6.79981,0
8.667,10,9.68838,6.79983,0
8.668,10,9.68841,6.79985,0
8.669,10,9.68844,6.79987,0
8.67,10,9.68847,6.79989,0
8.671,10,9.6885,6.79991,0
8.672,10,9.68852,6.79992,0
8.673,10,9.68855,6.79994,0
8.674,10,9.68858,6.79996,0
8.675,10,9.68861,6.79998,0
8.676,10,9.68864,6.8,0
8.677,10,9.68867,6.80002,0
8.678,10,9.6887,6.80004,0
8.679,10,9.68873,6.80006,0
8.68,10,9.68876,6.80008,0
8.681,10,9.68879,6.80009,0
8.682,10,9.68882,6.80011,0
8.683,10,9.68885,6.80013,0
8.684,10,9.68888,6.80015,0
8.685,10,9.6889,6.80017,0
8.686,10,9.68893,6.80019,0
8.687,10,9.68896,6.80021,0
8.688,10,9.68899,6.80023,0
8.689,10,9.68902,6.80024,0
8.69,10,9.68905,6.80026,0
8.691,10,9.68908,6.80028,0
8.692,10,9.68911,6.8003,0
8.693,10,9.68914,6.80032,0
8.694,10,9.68917,6.80034,0
8.695,10,9.6892,6.80036,0
8.696,10,9.68923,6.80038,0
8.697,10,9.68926,6.80039,0
8.698,10,9.68928,6.80041,0
8.699,10,9.68931,6.80043,0
8.7,10,9.68934,6.80045,0
8.701,10,9.68937,6.80047,0
8.702,10,9.6894,6.80049,0
8.703,10,9.68943,6.80051,0
8.704,10,9.68946,6.80053,0
8.705,10,9.68949,6.80054,0
8.706,10,9.68952,6.80056,0
8.707,10,9.68955,6.80058,0
8.708,10,9.68958,6.8006,0
8.709,10,9.68961,6.80062,0
8.71,10,9.68963,6.80064,0
8.711,10,9.68966,6.80066,0
8.712,10,9.68969,6.80068,0
8.713,10,9.68972,6.80069,0
8.714,10,9.68975,6.80071,0
8.715,10,9.68978,6.80073,0
8.716,10,9.68981,6.80075,0
8.717,10,9.68984,6.80077,0
8.718,10,9.68987,6.80079,0
8.719,10,9.6899,6.80081,0
8.72,10,9.68993,6.80083,0
8.721,10,9.68996,6.80084,0
8.722,10,9.68998,6.80086,0
8.723,10,9.69001,6.80088,0
8.724,10,9.69004,6.8009,0
8.725,10,9.69007,6.80092,0
8.726,10,9.6901,6.80094,0
8.727,10,9.69013,6.80096,0
8.728,10,9.69016,6.80098,0
8.729,10,9.69019,6.80099,0
8.73,10,9.69022,6.80101,0
8.731,10,9.69025,6.80103,0
8.732,10,9.69028,6.80105,0
8.733,10,9.6903,6.80107,0
8.734,10,9.69033,6.80109,0
8.735,10,9.69036,6.80111,0
8.736,10,9.69039,6.80112,0
8.737,10,9.69042,6.80114,0
8.738,10,9.69045,6.80116,0
8.739,10,9.69048,6.80118,0
8.74,10,9.69051,6.8012,0
8.741,10,9.69054,6.80122,0
8.742,10,9.69057,6.80124,0
8.743,10,9.6906,6.80126,0
8.744,10,9.69062,6.80127,0
8.745,10,9.69065,6.80129,0
8.746,10,9.69068,6.80131,0
8.747,10,9.69071,6.80133,0
8.748,10,9.69074,6.80135,0
8.749,10,9.69077,6.80137,0
8.75,10,9.6908,6.80139,0
8.751,10,9.69083,6.8014,0
8.752,10,9.69086,6.80142,0
8.753,10,9.69089,6.80144,0
8.754,10,9.69092,6.80146,0
8.755,10,9.69094,6.80148,0
8.756,10,9.69097,6.8015,0
8.757,10,9.691,6.80152,0
8.758,10,9.69103,6.80154,0
8.759,10,9.69106,6.80155,0
8.76,10,9.69109,6.80157,0
8.761,10,9.69112,6.80159,0
8.762,10,9.69115,6.80161,0
8.763,10,9.69118,6.80163,0
8.764,10,9.69121,6.80165,0
8.765,10,9.69123,6.80167,0
8.766,10,9.69126,6.80168,0
8.767,10,9.69129,6.8017,0
8.768,10,9.69132,6.80172,0
8.769,10,9.69135,6.80174,0
8.77,10,9.69138,6.80176,0
8.771,10,9.69141,6.80178,0
8.772,10,9.69144,6.8018,0
8.773,10,9.69147,6.80181,0
8.774,10,9.6915,6.80183,0
8.775,10,9.69152,6.80185,0
8.776,10,9.69155,6.80187,0
8.777,10,9.69158,6.80189,0
8.778,10,9.69161,6.80191,0
8.779,10,9.69164,6.80193,0
8.78,10,9.69167,6.80195,0
8.781,10,9.6917,6.80196,0
8.782,10,9.69173,6.80198,0
8.783,10,9.69176,6.802,0
8.784,10,9.69179,6.80202,0
8.785,10,9.69181,6.80204,0
8.786,10,9.69184,6.80206,0
8.787,10,9.69187,6.80208,0
8.788,10,9.6919,6.80209,0
8.789,10,9.69193,6.80211,0
8.79,10,9.69196,6.80213,0
8.791,10,9.69199,6.80215,0
8.792,10,9.69202,6.80217,0
8.793,10,9.69205,6.80219,0
8.794,10,9.69207,6.80221,0
8.795,10,9.6921,6.80222,0
8.796,10,9.69213,6.80224,0
8.797,10,9.69216,6.80226,0
8.798,10,9.69219,6.80228,0
8.799,10,9.69222,6.8023,0
8.8,10,9.69225,6.80232,0
8.801,10,9.69228,6.80234,0
8.802,10,9.69231,6.80235,0
8.803,10,9.69234,6.80237,0
8.804,10,9.69236,6.80239,0
8.805,10,9.69239,6.80241,0
8.806,10,9.69242,6.80243,0
8.807,10,9.69245,6.80245,0
8.808,10,9.69248,6.80247,0
8.809,10,9.69251,6.80248,0
8.81,10,9.69254,6.8025,0
8.811,10,9.69257,6.80252,0
8.812,10,9.6926,6.80254,0
8.813,10,9.69262,6.80256,0
8.814,10,9.69265,6.80258,0
8.815,10,9.69268,6.8026,0
8.816,10,9.69271,6.80261,0
8.817,10,9.69274,6.80263,0
8.818,10,9.69277,6.80265,0
8.819,10,9.6928,6.80267,0
8.82,10,9.69283,6.80269,0
8.821,10,9.69286,6.80271,0
8.822,10,9.69288,6.80273,0
8.823,10,9.69291,6.80274,0
8.824,10,9.69294,6.80276,0
8.825,10,9.69297,6.80278,0
8.826,10,9.693,6.8028,0
8.827,10,9.69303,6.80282,0
8.828,10,9.69306,6.80284,0
8.829,10,9.69309,6.80286,0
8.83,10,9.69311,6.80287,0
8.831,10,9.69314,6.80289,0
8.832,10,9.69317,6.80291,0
8.833,10,9.6932,6.80293,0
8.834,10,9.69323,6.80295,0
8.835,10,9.69326,6.80297,0
8.836,10,9.69329,6.80298,0
8.837,10,9.69332,6.803,0
8.838,10,9.69335,6.80302,0
8.839,10,9.69337,6.80304,0
8.84,10,9.6934,6.80306,0
8.841,10,9.69343,6.80308,0
8.842,10,9.69346,6.8031,0
8.843,10,9.69349,6.80311,0
8.844,10,9.69352,6.80313,0
8.845,10,9.69355,6.80315,0
8.846,10,9.69358,6.80317,0
8.847,10,9.6936,6.80319,0
8.848,10,9.69363,6.80321,0
8.849,10,9.69366,6.80323,0
8.85,10,9.69369,6.80324,0
8.851,10,9.69372,6.80326,0
8.852,10,9.69375,6.80328,0
8.853,10,9.69378,6.8033,0
8.854,10,9.69381,6.80332,0
8.855,10,9.69383,6.80334,0
8.856,10,9.69386,6.80335,0
8.857,10,9.69389,6.80337,0
8.858,10,9.69392,6.80339,0
8.859,10,9.69395,6.80341,0
8.86,10,9.69398,6.80343,0
8.861,10,9.69401,6.80345,0
8.862,10,9.69404,6.80347,0
8.863,10,9.69406,6.80348,0
8.864,10,9.69409,6.8035,0
8.865,10,9.69412,6.80352,0
8.866,10,9.69415,6.80354,0
8.867,10,9.69418,6.80356,0
8.868,10,9.69421,6.80358,0
8.869,10,9.69424,6.80359,0
8.87,10,9.69427,6.80361,0
8.871,10,9.69429,6.80363,0
8.872,10,9.69432,6.80365,0
8.873,10,9.69435,6.80367,0
8.874,10,9.69438,6.80369,0
8.875,10,9.69441,6.80371,0
8.876,10,9.69444,6.80372,0
8.877,10,9.69447,6.80374,0
8.878,10,9.6945,6.80376,0
8.879,10,9.69452,6.80378,0
8.88,10,9.69455,6.8038,0
8.881,10,9.69458,6.80382,0
8.882,10,9.69461,6.80383,0
8.883,10,9.69464,6.80385,0
8.884,10,9.69467,6.80387,0
8.885,10,9.6947,6.80389,0
8.886,10,9.69473,6.80391,0
8.887,10,9.69475,6.80393,0
8.888,10,9.69478,6.80395,0
8.889,10,9.69481,6.80396,0
8.89,10,9.69484,6.80398,0
8.891,10,9.69487,6.804,0
8.892,10,9.6949,6.80402,0
8.893,10,9.69493,6.80404,0
8.894,10,9.69495,6.80406,0
8.895,10,9.69498,6.80407,0
8.896,10,9.69501,6.80409,0
8.897,10,9.69504,6.80411,0
8.898,10,9.69507,6.80413,0
8.899,10,9.6951,6.80415,0
8.9,10,9.69513,6.80417,0
8.901,10,9.69516,6.80418,0
8.902,10,9.69518,6.8042,0
8.903,10,9.69521,6.80422,0
8.904,10,9.69524,6.80424,0
8.905,10,9.69527,6.80426,0
8.906,10,9.6953,6.80428,0
8.907,10,9.69533,6.80429,0
8.908,10,9.69536,6.80431,0
8.909,10,9.69538,6.80433,0
8.91,10,9.69541,6.80435,0
8.911,10,9.69544,6.80437,0
8.912,10,9.69547,6.80439,0
8.913,10,9.6955,6.80441,0
8.914,10,9.69553,6.80442,0
8.915,10,9.69556,6.80444,0
8.916,10,9.69558,6.80446,0
8.917,10,9.69561,6.80448,0
8.918,10,9.69564,6.8045,0
8.919,10,9.69567,6.80452,0
8.92,10,9.6957,6.80453,0
8.921,10,9.69573,6.80455,0
8.922,10,9.69576,6.80457,0
8.923,10,9.69578,6.80459,0
8.924,10,9.69581,6.80461,0
8.925,10,9.69584,6.80463,0
8.926,10,9.69587,6.80464,0
8.927,10,9.6959,6.80466,0
8.928,10,9.69593,6.80468,0
8.929,10,9.69596,6.8047,0
8.93,10,9.69598,6.80472,0
8.931,10,9.69601,6.80474,0
8.932,10,9.69604,6.80475,0
8.933,10,9.69607,6.80477,0
8.934,10,9.6961,6.80479,0
8.935,10,9.69613,6.80481,0
8.936,10,9.69616,6.80483,0
8.937,10,9.69618,6.80485,0
8.938,10,9.69621,6.80486,0
8.939,10,9.69624,6.80488,0
8.94,10,9.69627,6.8049,0
8.941,10,9.6963,6.80492,0
8.942,10,9.69633,6.80494,0
8.943,10,9.69636,6.80496,0
8.944,10,9.69638,6.80497,0
8.945,10,9.69641,6.80499,0
8.946,10,9.69644,6.80501,0
8.947,10,9.69647,6.80503,0
8.948,10,9.6965,6.80505,0
8.949,10,9.69653,6.80507,0
8.95,10,9.69656,6.80508,0
8.951,10,9.69658,6.8051,0
8.952,10,9.69661,6.80512,0
8.953,10,9.69664,6.80514,0
8.954,10,9.69667,6.80516,0
8.955,10,9.6967,6.80518,0
8.956,10,9.69673,6.80519,0
8.957,10,9.69676,6.80521,0
8.958,10,9.69678,6.80523,0
8.959,10,9.69681,6.80525,0
8.96,10,9.69684,6.80527,0
8.961,10,9.69687,6.80529,0
8.962,10,9.6969,6.8053,0
8.963,10,9.69693,6.80532,0
8.964,10,9.69695,6.80534,0
8.965,10,9.69698,6.80536,0
8.966,10,9.69701,6.80538,0
8.967,10,9.69704,6.8054,0
8.968,10,9.69707,6.80541,0
8.969,10,9.6971,6.80543,0
8.97,10,9.69713,6.80545,0
8.971,10,9.69715,6.80547,0
8.972,10,9.69718,6.80549,0
8.973,10,9.69721,6.8055,0
8.974,10,9.69724,6.80552,0
8.975,10,9.69727,6.80554,0
8.976,10,9.6973,6.80556,0
8.977,10,9.69732,6.80558,0
8.978,10,9.69735,6.8056,0
8.979,10,9.69738,6.80561,0
8.98,10,9.69741,6.80563,0
8.981,10,9.69744,6.80565,0
8.982,10,9.69747,6.80567,0
8.983,10,9.6975,6.80569,0
8.984,10,9.69752,6.80571,0
8.985,10,9.69755,6.80572,0
8.986,10,9.69758,6.80574,0
8.987,10,9.69761,6.80576,0
8.988,10,9.69764,6.80578,0
8.989,10,9.69767,6.8058,0
8.99,10,9.69769,6.80582,0
8.991,10,9.69772,6.80583,0
8.992,10,9.69775,6.80585,0
8.993,10,9.69778,6.80587,0
8.994,10,9.69781,6.80589,0
8.995,10,9.69784,6.80591,0
8.996,10,9.69786,6.80592,0
8.997,10,9.69789,6.80594,0
8.998,10,9.69792,6.80596,0
8.999,10,9.69795,6.80598,0
9,10,9.69798,6.806,0
9.001,10,9.69801,6.80602,0
9.002,10,9.69803,6.80603,0
9.003,10,9.69806,6.80605,0
9.004,10,9.69809,6.80607,0
9.005,10,9.69812,6.80609,0
9.006,10,9.69815,6.80611,0
9.007,10,9.69818,6.80613,0
9.008,10,9.69821,6.80614,0
9.009,10,9.69823,6.80616,0
9.01,10,9.69826,6.80618,0
9.011,10,9.69829,6.8062,0
9.012,10,9.69832,6.80622,0
9.013,10,9.69835,6.80623,0
9.014,10,9.69838,6.80625,0
9.015,10,9.6984,6.80627,0
9.016,10,9.69843,6.80629,0
9.017,10,9.69846,6.80631,0
9.018,10,9.69849,6.80633,0
9.019,10,9.69852,6.80634,0
9.02,10,9.69855,6.80636,0
9.021,10,9.69857,6.80638,0
9.022,10,9.6986,6.8064,0
9.023,10,9.69863,6.80642,0
9.024,10,9.69866,6.80643,0
9.025,10,9.69869,6.80645,0
9.026,10,9.69872,6.80647,0
9.027,10,9.69874,6.80649,0
9.028,10,9.69877,6.80651,0
9.029,10,9.6988,6.80653,0
9.03,10,9.69883,6.80654,0
9.031,10,9.69886,6.80656,0
9.032,10,9.69888,6.80658,0
9.033,10,9.69891,6.8066,0
9.034,10,9.69894,6.80662,0
9.035,10,9.69897,6.80663,0
9.036,10,9.699,6.80665,0
9.037,10,9.69903,6.80667,0
9.038,10,9.69905,6.80669,0
9.039,10,9.69908,6.80671,0
9.04,10,9.69911,6.80673,0
9.041,10,9.69914,6.80674,0
9.042,10,9.69917,6.80676,0
9.043,10,9.6992,6.80678,0
9.044,10,9.69922,6.8068,0
9.045,10,9.69925,6.80682,0
9.046,10,9.69928,6.80683,0
9.047,10,9.69931,6.80685,0
9.048,10,9.69934,6.80687,0
9.049,10,9.69937,6.80689,0
9.05,10,9.69939,6.80691,0
9.051,10,9.69942,6.80693,0
9.052,10,9.69945,6.80694,0
9.053,10,9.69948,6.80696,0
9.054,10,9.69951,6.80698,0
9.055,10,9.69954,6.807,0
9.056,10,9.69956,6.80702,0
9.057,10,9.69959,6.80703,0
9.058,10,9.69962,6.80705,0
9.059,10,9.69965,6.80707,0
9.06,10,9.69968,6.80709,0
9.061,10,9.6997,6.80711,0
9.062,10,9.69973,6.80712,0
9.063,10,9.69976,6.80714,0
9.064,10,9.69979,6.80716,0
9.065,10,9.69982,6.80718,0
9.066,10,9.69985,6.8072,0
9.067,10,9.69987,6.80722,0
9.068,10,9.6999,6.80723,0
9.069,10,9.69993,6.80725,0
9.07,10,9.69996,6.80727,0
9.071,10,9.69999,6.80729,0
9.072,10,9.70001,6.80731,0
9.073,10,9.70004,6.80732,0
9.074,10,9.70007,6.80734,0
9.075,10,9.7001,6.80736,0
9.076,10,9.70013,6.80738,0
9.077,10,9.70016,6.8074,0
9.078,10,9.70018,6.80741,0
9.079,10,9.70021,6.80743,0
9.08,10,9.70024,6.80745,0
9.081,10,9.70027,6.80747,0
9.082,10,9.7003,6.80749,0
9.083,10,9.70032,6.8075,0
9.084,10,9.70035,6.80752,0
9.085,10,9.70038,6.80754,0
9.086,10,9.70041,6.80756,0
9.087,10,9.70044,6.80758,0
9.088,10,9.70047,6.8076,0
9.089,10,9.70049,6.80761,0
9.09,10,9.70052,6.80763,0
9.091,10,9.70055,6.80765,0
9.092,10,9.70058,6.80767,0
9.093,10,9.70061,6.80769,0
9.094,10,9.70063,6.8077,0
9.095,10,9.70066,6.80772,0
9.096,10,9.70069,6.80774,0
9.097,10,9.70072,6.80776,0
9.098,10,9.70075,6.80778,0
9.099,10,9.70077,6.80779,0
9.1,10,9.7008,6.80781,0
9.101,10,9.70083,6.80783,0
9.102,10,9.70086,6.80785,0
9.103,10,9.70089,6.80787,0
9.104,10,9.70092,6.80788,0
9.105,10,9.70094,6.8079,0
9.106,10,9.70097,6.80792,0
9.107,10,9.701,6.80794,0
9.108,10,9.70103,6.80796,0
9.109,10,9.70106,6.80797,0
9.11,10,9.70108,6.80799,0
9.111,10,9.70111,6.80801,0
9.112,10,9.70114,6.80803,0
9.113,10,9.70117,6.80805,0
9.114,10,9.7012,6.80806,0
9.115,10,9.70122,6.80808,0
9.116,10,9.70125,6.8081,0
9.117,10,9.70128,6.80812,0
9.118,10,9.70131,6.80814,0
9.119,10,9.70134,6.80815,0
9.12,10,9.70136,6.80817,0
9.121,10,9.70139,6.80819,0
9.122,10,9.70142,6.80821,0
9.123,10,9.70145,6.80823,0
9.124,10,9.70148,6.80824,0
9.125,10,9.7015,6.80826,0
9.126,10,9.70153,6.80828,0
9.127,10,9.70156,6.8083,0
9.128,10,9.70159,6.80832,0
9.129,10,9.70162,6.80834,0
9.13,10,9.70165,6.80835,0
9.131,10,9.70167,6.80837,0
9.132,10,9.7017,6.80839,0
9.133,10,9.70173,6.80841,0
9.134,10,9.70176,6.80843,0
9.135,10,9.70179,6.80844,0
9.136,10,9.70181,6.80846,0
9.137,10,9.70184,6.80848,0
9.138,10,9.70187,6.8085,0
9.139,10,9.7019,6.80852,0
9.14,10,9.70193,6.80853,0
9.141,10,9.70195,6.80855,0
9.142,10,9.70198,6.80857,0
9.143,10,9.70201,6.80859,0
9.144,10,9.70204,6.80861,0
9.145,10,9.70207,6.80862,0
9.146,10,9.70209,6.80864,0
9.147,10,9.70212,6.80866,0
9.148,10,9.70215,6.80868,0
9.149,10,9.70218,6.80869,0
9.15,10,9.70221,6.80871,0
9.151,10,9.70223,6.80873,0
9.152,10,9.70226,6.80875,0
9.153,10,9.70229,6.80877,0
9.154,10,9.70232,6.80878,0
9.155,10,9.70235,6.8088,0
9.156,10,9.70237,6.80882,0
9.157,10,9.7024,6.80884,0
9.158,10,9.70243,6.80886,0
9.159,10,9.70246,6.80887,0
9.16,10,9.70249,6.80889,0
9.161,10,9.70251,6.80891,0
9.162,10,9.70254,6.80893,0
9.163,10,9.70257,6.80895,0
9.164,10,9.7026,6.80896,0
9.165,10,9.70262,6.80898,0
9.166,10,9.70265,6.809,0
9.167,10,9.70268,6.80902,0
9.168,10,9.70271,6.80904,0
9.169,10,9.70274,6.80905,0
9.17,10,9.70276,6.80907,0
9.171,10,9.70279,6.80909,0
9.172,10,9.70282,6.80911,0
9.173,10,9.70285,6.80913,0
9.174,10,9.70288,6.80914,0
9.175,10,9.7029,6.80916,0
9.176,10,9.70293,6.80918,0
9.177,10,9.70296,6.8092,0
9.178,10,9.70299,6.80922,0
9.179,10,9.70302,6.80923,0
9.18,10,9.70304,6.80925,0
9.181,10,9.70307,6.80927,0
9.182,10,9.7031,6.80929,0
9.183,10,9.70313,6.80931,0
9.184,10,9.70316,6.80932,0
9.185,10,9.70318,6.80934,0
9.186,10,9.70321,6.80936,0
9.187,10,9.70324,6.80938,0
9.188,10,9.70327,6.80939,0
9.189,10,9.70329,6.80941,0
9.19,10,9.70332,6.80943,0
9.191,10,9.70335,6.80945,0
9.192,10,9.70338,6.80947,0
9.193,10,9.70341,6.80948,0
9.194,10,9.70343,6.8095,0
9.195,10,9.70346,6.80952,0
9.196,10,9.70349,6.80954,0
9.197,10,9.70352,6.80956,0
9.198,10,9.70355,6.80957,0
9.199,10,9.70357,6.80959,0
9.2,10,9.7036,6.80961,0
9.201,10,9.70363,6.80963,0
